conversation_id,mention_text,context_snippet,position,extracted_type
965b9305-940b-483c-894b-fb43e339e08d,CLAUDE,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",33706,canonical_match:Claude
965b9305-940b-483c-894b-fb43e339e08d,Claude,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",34105,canonical_match:Claude
965b9305-940b-483c-894b-fb43e339e08d,Claude,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",34669,canonical_match:Claude
965b9305-940b-483c-894b-fb43e339e08d,claude,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",34759,canonical_match:Claude
965b9305-940b-483c-894b-fb43e339e08d,claude,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",35880,canonical_match:Claude
965b9305-940b-483c-894b-fb43e339e08d,GitLab,"Storage & Sync Architecture

### 6.1 Local Storage Layout

```
~/.continuum/
├── continuum.db              # SQLite: metadata, config, user info
├── graph.duckdb             # DuckDB: decision nodes and entities
├── embeddings.ldb           # LevelDB: vector embeddings (2048-dim, ~500MB for 10k decisions)
├── search.tan               # Tantivy: fulltext search index
├── config.yml               # User config (watchers, extraction rules)
├── logs/
│   ├── continuum.log        # Daemon logs
│   ├─",27554,canonical_match:GitLab
965b9305-940b-483c-894b-fb43e339e08d,docker,"**Import from Existing Continuum** (Team Migration)
   ```bash
   continuum import-graph https://team-continuum.example.com/graph.json
   
   # Imports team's shared graph
   # Merges with local decisions (conflict resolution)
   # Marks team decisions as read-only by default
   ```

3. **Generate from Project Files** (Architecture Discovery)
   ```bash
   continuum analyze --scan-project . # Parses package.json, pyproject.toml, Dockerfile, docker-compose.yml
   # Infers technology stack decisio",18565,canonical_match:Docker
965b9305-940b-483c-894b-fb43e339e08d,GitHub,"Storage & Sync Architecture

### 6.1 Local Storage Layout

```
~/.continuum/
├── continuum.db              # SQLite: metadata, config, user info
├── graph.duckdb             # DuckDB: decision nodes and entities
├── embeddings.ldb           # LevelDB: vector embeddings (2048-dim, ~500MB for 10k decisions)
├── search.tan               # Tantivy: fulltext search index
├── config.yml               # User config (watchers, extraction rules)
├── logs/
│   ├── continuum.log        # Daemon logs
│   ├─",27546,canonical_match:GitHub
965b9305-940b-483c-894b-fb43e339e08d,GitHub,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",34340,canonical_match:GitHub
965b9305-940b-483c-894b-fb43e339e08d,github,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",34478,canonical_match:GitHub
965b9305-940b-483c-894b-fb43e339e08d,GitHub,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",35050,canonical_match:GitHub
965b9305-940b-483c-894b-fb43e339e08d,github,"**Agent-specific** → Single MCP interface for all agents
6. **Token waste** → Structured decisions < repomix-style dumps

### Competitive Advantages
- **Multi-agent native** (Cursor, Claude Code, Windsurf all day 1)
- **Completely local** (zero network overhead)
- **Decision-focused** (not generic code embeddings)
- **Team-aware** (with conflict resolution)
- **Config-generative** (maintains llms.txt, CLAUDE.md automatically)
- **Minimal setup** (one command: `continuum serve`)

### Key Technica",35104,canonical_match:GitHub
965b9305-940b-483c-894b-fb43e339e08d,OpenAI,"`continuum_check` — Prior art lookup before decisions
5. `continuum_remember` — Record architectural decisions

---

## 2. Multi-Agent CLI Landscape in 2026

### Agents Supporting MCP

Based on current adoption (March 2026):

| Agent | MCP Support | Config Method | Transport | Status |
|-------|------------|---------------|-----------|--------|
| **Claude Code** | Native | `.mcp.json` | stdio | Production |
| **Cursor** | Native | `.cursor/mcp.json` or UI one-click | stdio, HTTP, SSE | Productio",2836,canonical_match:OpenAI
965b9305-940b-483c-894b-fb43e339e08d,Gemini,"`continuum_check` — Prior art lookup before decisions
5. `continuum_remember` — Record architectural decisions

---

## 2. Multi-Agent CLI Landscape in 2026

### Agents Supporting MCP

Based on current adoption (March 2026):

| Agent | MCP Support | Config Method | Transport | Status |
|-------|------------|---------------|-----------|--------|
| **Claude Code** | Native | `.mcp.json` | stdio | Production |
| **Cursor** | Native | `.cursor/mcp.json` or UI one-click | stdio, HTTP, SSE | Productio",2724,canonical_match:Gemini
965b9305-940b-483c-894b-fb43e339e08d,Gemini,"`continuum_check` — Prior art lookup before decisions
5. `continuum_remember` — Record architectural decisions

---

## 2. Multi-Agent CLI Landscape in 2026

### Agents Supporting MCP

Based on current adoption (March 2026):

| Agent | MCP Support | Config Method | Transport | Status |
|-------|------------|---------------|-----------|--------|
| **Claude Code** | Native | `.mcp.json` | stdio | Production |
| **Cursor** | Native | `.cursor/mcp.json` or UI one-click | stdio, HTTP, SSE | Productio",2929,canonical_match:Gemini
965b9305-940b-483c-894b-fb43e339e08d,SQLite,"By 2026, nearly every IDE and coding agent supports it. ---

## 3. Proposed CLI-Native Architecture

### Design Philosophy
Transform Continuum from ""backend service that MCP clients connect to"" into a **lightweight daemon that any agent can discover and use**, with:
- Zero network overhead for local use (stdio-only transport)
- Minimal dependencies (SQLite + embedded graph DB instead of Neo4j + PostgreSQL + Redis)
- Automatic decision capture from agent logs
- Optional team sync to shared graph
",3610,canonical_match:SQLite
965b9305-940b-483c-894b-fb43e339e08d,SQLite,"By 2026, nearly every IDE and coding agent supports it. ---

## 3. Proposed CLI-Native Architecture

### Design Philosophy
Transform Continuum from ""backend service that MCP clients connect to"" into a **lightweight daemon that any agent can discover and use**, with:
- Zero network overhead for local use (stdio-only transport)
- Minimal dependencies (SQLite + embedded graph DB instead of Neo4j + PostgreSQL + Redis)
- Automatic decision capture from agent logs
- Optional team sync to shared graph
",5067,canonical_match:SQLite
965b9305-940b-483c-894b-fb43e339e08d,SQLite,"---

## 3. Proposed CLI-Native Architecture

### Design Philosophy
Transform Continuum from ""backend service that MCP clients connect to"" into a **lightweight daemon that any agent can discover and use**, with:
- Zero network overhead for local use (stdio-only transport)
- Minimal dependencies (SQLite + embedded graph DB instead of Neo4j + PostgreSQL + Redis)
- Automatic decision capture from agent logs
- Optional team sync to shared graph

### High-Level Architecture

```
┌─────────────────────",6384,canonical_match:SQLite
965b9305-940b-483c-894b-fb43e339e08d,SQLite,"---

## 3. Proposed CLI-Native Architecture

### Design Philosophy
Transform Continuum from ""backend service that MCP clients connect to"" into a **lightweight daemon that any agent can discover and use**, with:
- Zero network overhead for local use (stdio-only transport)
- Minimal dependencies (SQLite + embedded graph DB instead of Neo4j + PostgreSQL + Redis)
- Automatic decision capture from agent logs
- Optional team sync to shared graph

### High-Level Architecture

```
┌─────────────────────",6462,canonical_match:SQLite
965b9305-940b-483c-894b-fb43e339e08d,SQLite,"---

## 3. Proposed CLI-Native Architecture

### Design Philosophy
Transform Continuum from ""backend service that MCP clients connect to"" into a **lightweight daemon that any agent can discover and use**, with:
- Zero network overhead for local use (stdio-only transport)
- Minimal dependencies (SQLite + embedded graph DB instead of Neo4j + PostgreSQL + Redis)
- Automatic decision capture from agent logs
- Optional team sync to shared graph

### High-Level Architecture

```
┌─────────────────────",6568,canonical_match:SQLite
